"Nation_fk" "Region5" "Region6" "Ctry_EditorialName" "Question_Year" "GRI_Q_1" "GRI_Q_2" "GRI_Q_3" "GRI_Q_4" "GRI_Q_5" "GRI_Q_6" "GRI_Q_7" "GRI_Q_8" "GRI_Q_9" "GRI_Q_10" "GRI_Q_11" "GRI_Q_11_Christianity" "GRI_Q_11_Islam" "GRI_Q_11_Buddhism" "GRI_Q_11_Hinduism" "GRI_Q_11_Judaism" "GRI_Q_11_Folk_Religions" "GRI_Q_11_Other_Religions" "GRI_Q_12" "GRI_Q_13" "GRI_Q_14" "GRI_Q_15" "GRI_Q_16" "GRI_Q_16_reasons" "GRI_Q_17" "GRI_Q_18" "GRI_Q_19" "GRI_Q_19_extent" "GRI_Q_19_Abuse" "GRI_Q_19_Deaths" "GRI_Q_19_Displacements" "GRI_Q_19_Detentions" "GRI_Q_19_Property_Damage" "GRI_Q_20_1" "GRI_Q_20_2" "GRI_Q_20_3" "GRI_Q_20_3_a" "GRI_Q_20_3_b" "GRI_Q_20_3_c" "GRI_Q_20_4" "GRI_Q_20_5" "SHI_Q_1_Harassment" "SHI_Q_1_PropertyDamage" "SHI_Q_1_Detentions" "SHI_Q_1_Displacements" "SHI_Q_1_Assaults" "SHI_Q_1_Deaths" "SHI_Q_1_Extent" "SHI_Q_1_harass_Christianity" "SHI_Q_1_harass_Islam" "SHI_Q_1_harass_Buddhism" "SHI_Q_1_harass_Hinduism" "SHI_Q_1_harass_Judaism" "SHI_Q_1_harass_Folk_Religions" "SHI_Q_1_harass_Other_Religions" "SHI_Q_2" "SHI_Q_3" "SHI_Q_4" "SHI_Q_4_extent" "SHI_Q_5" "SHI_Q_5_extent" "SHI_Q_6" "SHI_Q_7" "SHI_Q_8" "SHI_Q_9" "SHI_Q_10" "SHI_Q_11" "SHI_Q_12" "SHI_Q_13" "GRX_22_blasphemy" "GRX_22_apostasy" "GRX_22_hate_speech" "GRX_22_criticism_of_religion" "GRX_30"
"574" 100 "Middle East-North Africa" "Middle East-North Africa" "Israel                          " 2013 0.5 0.67 0.67 1 0 1 1 0 0.5 1 1 1 1 0 0 1 0 0 0 1 0.67 0 0 0 0 1 1 0.4 0.4 0 0 0.4 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0.5 1 1 0 0 1 0 0 0.5 1 1 0.75 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0
"575" 101 "Europe                  " "Europe                  " "Italy                           " 2007 0 0.67 0.33 0.33 0 0 0 0 0 1 0.5 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.67 0 0 0 0 0 0 0 1 0.75 1 1 1 0 0 0 1 0 0 0 0 0 0.17 0 1 0 0 1 0 0 0 0 1 0.25 0 0 0.33 0.67 0 0 1 0 0 0 NA NA NA NA NA
"576" 101 "Europe                  " "Europe                  " "Italy                           " 2008 0 0.67 0.33 0.33 0 0 0 0 0 0 0.5 0 1 0 0 0 0 0 1 0 0.67 0 0 0 0 0.67 1 0.2 0 0 0.2 0 0 0 0.75 1 1 0.5 0 0 0 1 1 0 0 1 0 0.5 0 1 0 0 1 0 0 0 0 1 0.25 0 0 0.67 0.67 0 0 1 0 0 0 NA NA NA NA NA
"577" 101 "Europe                  " "Europe                  " "Italy                           " 2009 0 0.67 0 0.67 0 0 0 0 0.5 1 0.5 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.33 1 0.2 0 0 0 0.2 0 0 0.75 1 1 0.5 1 0 0 1 1 0 0 0 0 0.33 0 0 0 0 1 0 0 0 0 1 0.5 0 0 0.33 0 0 1 0 1 0 0 NA NA NA NA NA
"578" 101 "Europe                  " "Europe                  " "Italy                           " 2010 0 0.67 0.33 0.67 0 0 0 0 0 1 0.5 0 1 0 0 0 0 0 0 0 0.67 0 0 0 0 1 0 0 0 0 0 0 0 0 0.75 1 1 0.5 0.5 0 0 1 1 1 0 1 1 0.83 0 1 0 0 1 0 0 0 0 1 0.5 0 0 1 0 0 1 0 1 0 0 1 0 1 0 NA
"579" 101 "Europe                  " "Europe                  " "Italy                           " 2011 0 0.67 0.33 0.67 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0.67 0 0 0 0 0.67 0 0 0 0 0 0 0 1 0.75 1 1 1 1 0 0 1 1 0 0 1 1 0.67 0 1 0 0 1 0 0 0 0 1 0.25 0 0 0.33 1 0 1 0 1 0.5 0.5 1 0 1 0 NA
"580" 101 "Europe                  " "Europe                  " "Italy                           " 2012 0 0.67 0.33 0.67 0 0 0 0 0 1 0.5 0 1 0 0 0 0 0 0 0 0.67 0 0 0 0 1 0 0 0 0 0 0 0 0 0.75 1 1 1 1 0 0 1 1 0 0 1 0 0.5 0 1 0 0 1 0 0 0.5 0 1 0.25 0 0 0.67 1 0 1 1 1 0.5 1 1 0 1 0 NA
"581" 101 "Europe                  " "Europe                  " "Italy                           " 2013 0 0.67 0 0.33 0 0 0 0 0.5 1 0.5 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.67 0 0 0 0 0 0 0 0 0.75 1 1 0.5 1 0 0 1 1 0 0 1 0 0.5 0 1 0 0 1 0 0 0 0 1 0.25 0 0 0 1 0 1 1 1 0 0 1 0 1 0 0
"582" 102 "Americas                " "Latin America-Caribbean " "Jamaica                         " 2007 0 0.67 0 0.33 0 0 0 0 0 0 0.5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA
"583" 102 "Americas                " "Latin America-Caribbean " "Jamaica                         " 2008 0 0.67 0 0.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 NA NA NA NA NA
"584" 102 "Americas                " "Latin America-Caribbean " "Jamaica                         " 2009 0 0.67 0 1 0 0 0 0 0 0 0.5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA
"585" 102 "Americas                " "Latin America-Caribbean " "Jamaica                         " 2010 0 0.67 0.33 0.33 0 0 0 0 0 0 0.5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0.5 0 0 0.5 0 0 1 0 0 0 0 0 0.17 0 0 0 0 0 0 1 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0 0 0 NA
"586" 102 "Americas                " "Latin America-Caribbean " "Jamaica                         " 2011 0 0.67 0.33 1 0 0 0 0 0 0 0.5 0 0 0 0 0 0 1 0 0 0 0 1 0.67 0 1 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0 1 0 0 0 0 0 0.17 0 0 0 0 0 0 1 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0 0 0 NA
"587" 102 "Americas                " "Latin America-Caribbean " "Jamaica                         " 2012 0 0.67 0.33 1 0 0 0 0 0 0 0.5 0 0 0 0 0 0 1 0 0 0 0 1 0.67 0 1 0 0 0 0 0 0 0 0 0.5 1 0 0 1 0 0 1 0 0 0 0 0 0.17 0 0 0 0 0 0 1 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0 0 0 NA
"588" 102 "Americas                " "Latin America-Caribbean " "Jamaica                         " 2013 0 0.67 0.33 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.67 0 0.33 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0.17 0 0 0 0 0 0 1 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0 0 0 0
"589" 103 "Asia-Pacific            " "Asia-Pacific            " "Japan                           " 2007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.25 0 0 0 0.33 0 0 0 0 0 0 NA NA NA NA NA
"590" 103 "Asia-Pacific            " "Asia-Pacific            " "Japan                           " 2008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0.33 0 0 0 0 0 0 1 0 0 1 0.25 0 0 0.67 0 0 0 1 0 0 1 NA NA NA NA NA
"591" 103 "Asia-Pacific            " "Asia-Pacific            " "Japan                           " 2009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0 0.5 0 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.25 0 0 0.33 0 0 0 0 0 0 0 NA NA NA NA NA
"592" 103 "Asia-Pacific            " "Asia-Pacific            " "Japan                           " 2010 0 0 0 0 0 0 0 0 0 0 0.5 1 0 0 0 0 0 1 0 1 1 1 0 0 0 0.33 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 1 1 0 0 0 0.5 1 0 0 0 0 0 1 0 0 1 0.25 0 0 0.33 0 1 0 1 0 0 1 0 0 0 0 NA
"593" 103 "Asia-Pacific            " "Asia-Pacific            " "Japan                           " 2011 0 0 0 0 0 0 0 0 0 0 0.5 0 1 0 0 0 0 0 0 1 1 1 0 0 0 0.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0.33 1 0 0 0 0 0 0 0 0 1 0.25 0 0 0.33 0 1 0 1 0 0 1 0 0 0 0 NA
"594" 103 "Asia-Pacific            " "Asia-Pacific            " "Japan                           " 2012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0 0.5 0 0 0.5 0 0 1 0 1 0 0 0 0.33 1 0 0 0 0 0 1 0 0 0 0 0 0 0.33 0 1 0 1 0 0 1 0 0 0 0 NA
"595" 103 "Asia-Pacific            " "Asia-Pacific            " "Japan                           " 2013 0 0 0 0.33 0 0 0 0 0 0 0.5 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0 0.5 0 0 0.5 0 0 1 0 1 0 1 0 0.5 1 0 0 0 0 0 1 0 0 1 0.25 0 0 0 0.33 0 0 1 0 0 1 0 0 0 0 0
"596" 104 "Middle East-North Africa" "Middle East-North Africa" "Jordan                          " 2007 0.5 0.67 0.67 1 0 0.5 1 0 0.5 0 0.5 1 1 0 0 0 0 0 0 0 1 0 1 0.67 0 1 1 0.2 0 0 0.2 0 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0.17 1 0 0 0 0 0 0 0 0 1 0.25 0 0 0.33 0.33 1 0 1 0 0.5 1 NA NA NA NA NA
"597" 104 "Middle East-North Africa" "Middle East-North Africa" "Jordan                          " 2008 0.5 0.67 0.67 1 0.5 0.5 1 0 0.5 1 1 1 1 0 0 0 0 1 1 0 1 0 0 0 0 1 1 0.8 0.8 0 0.4 0.2 0.2 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0.5 1 0 0 0 0 0 0 0 0 1 0.25 0 0 0.33 1 1 1 1 0 0.5 1 NA NA NA NA NA
"598" 104 "Middle East-North Africa" "Middle East-North Africa" "Jordan                          " 2009 0.5 0.67 0.67 0.67 0 0.5 1 1 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0.4 0.2 0 0.4 0.2 0 1 0.5 1 1 1 0.5 1 1 1 0 0 0 0 1 0.33 0 0 0 0 1 0 1 0 0 1 0.5 0 0 0.67 1 1 1 1 0 0 1 NA NA NA NA NA
"599" 104 "Middle East-North Africa" "Middle East-North Africa" "Jordan                          " 2010 0.5 0.67 0.67 0.67 1 0.5 1 1 0.5 0 1 1 1 0 0 0 0 1 1 1 1 0 0 0 0 1 1 0.4 0 0 0.4 0.2 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0.67 1 0 0 0 1 0 1 0 0 1 0.25 1 0.75 1 0 1 1 1 0 0 1 1 1 0 1 NA
"600" 104 "Middle East-North Africa" "Middle East-North Africa" "Jordan                          " 2011 0.5 0.67 0.67 0.33 0.5 0.5 1 1 0.5 0 1 1 1 0 0 0 0 1 1 1 1 0 0 0 0 1 1 0.4 0.4 0 0 0.4 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0.5 1 0 0 0 1 0 1 0.5 0 1 0.25 0 0 1 0.33 1 1 1 0 0.5 1 1 1 0 1 NA
"601" 104 "Middle East-North Africa" "Middle East-North Africa" "Jordan                          " 2012 0.5 0.67 0.67 0.67 0.5 0.5 1 1 0.5 0 1 1 1 0 0 0 0 1 0 1 1 0 0 0 0 1 1 0.4 0 0 0 0.4 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0.5 1 1 0 0 1 0 0 0 0 1 0.25 0 0 1 0.33 1 1 1 0 0.5 1 1 1 0 1 NA
"602" 104 "Middle East-North Africa" "Middle East-North Africa" "Jordan                          " 2013 0.5 0.67 0.67 0.67 0.5 0.5 1 1 0.5 0 1 1 1 0 0 1 0 1 0 1 1 0 0 0 1 1 1 0.4 0.2 0 0 0.4 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0.33 1 1 0 0 1 0 0 0 0 1 0.5 0 0 1 0 0 0 1 0 0 1 1 1 1 1 0
"603" 105 "Asia-Pacific            " "Asia-Pacific            " "Kazakhstan                      " 2007 0.5 0.67 0.67 0.67 0.5 1 0 1 0.5 0 0.5 1 1 0 1 0 0 1 1 1 0.67 1 1 0.33 0 0.67 1 0.4 0.2 0 0.2 0.4 0.4 0 0.5 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.25 0 0 0.33 1 1 1 0 0 0.5 0 NA NA NA NA NA
"604" 105 "Asia-Pacific            " "Asia-Pacific            " "Kazakhstan                      " 2008 0.5 0.67 0.67 0.67 0 1 0 0 0.5 0 1 1 1 0 1 0 0 0 1 0 0.67 0 1 0.33 0 1 1 0.4 0 0 0.2 0.4 0.2 0 0.5 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.25 0 0 0.33 0.33 1 0 0 0 1 0.5 NA NA NA NA NA
"605" 105 "Asia-Pacific            " "Asia-Pacific            " "Kazakhstan                      " 2009 0.5 0.67 0.67 0.67 0.5 0.5 0 1 0.5 0 1 1 0 0 0 0 0 1 1 0 1 0 1 0.33 0 1 1 0.4 0 0 0.2 0.4 0.4 0 0.5 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.25 0 0 0 0.33 1 0 0 0 0.5 0.5 NA NA NA NA NA
"606" 105 "Asia-Pacific            " "Asia-Pacific            " "Kazakhstan                      " 2010 0.5 0.67 0.67 0.67 0 0.5 0 1 0.5 1 1 1 1 0 1 0 0 1 1 0 1 1 1 0.33 0 1 1 0.4 0.2 0.2 0.2 0.4 0.4 0 0.5 0.5 0 0.5 0.5 0 0 1 0 0 0 0 0 0.17 0 0 0 0 1 0 0 0 0 1 0.25 0 0 0.33 0.33 0 0 0 0 0.5 0 0 0 1 0 NA
"607" 105 "Asia-Pacific            " "Asia-Pacific            " "Kazakhstan                      " 2011 0 0.67 0.67 0.67 0.5 0.5 0 1 0.5 1 1 1 1 0 0 0 0 1 1 0 1 1 1 0.33 0 1 1 0.4 0 0 0.4 0.4 0 0 0.5 1 0 1 1 0 0 1 0 0 0 0 0 0.17 0 0 0 1 0 0 0 0 0 1 0.75 0 0 0.33 1 0 0 0 0 0 0 0 0 1 0 NA
"608" 105 "Asia-Pacific            " "Asia-Pacific            " "Kazakhstan                      " 2012 0 0.67 0.67 1 1 1 0 1 0.5 1 1 1 1 0 0 0 0 1 1 0 1 1 1 1 0 1 1 0.4 0 0 0.2 0.4 0.2 0 0.5 1 0 1 1 0 0 1 0 0 0 0 0 0.17 1 0 0 0 0 0 1 0 0 1 0.5 0 0 0.33 1 0 0 0 0 0.5 0 0 0 1 0 NA
"609" 105 "Asia-Pacific            " "Asia-Pacific            " "Kazakhstan                      " 2013 0 0.67 0.67 1 0.5 1 0 1 0.5 0 1 1 0 0 1 0 0 0 1 0 1 1 1 1 0 1 1 0.4 0.2 0 0.2 0.4 0.2 0 0.5 1 0 0 1 0 0 1 0 0 0 0 0 0.17 0 0 0 0 1 0 1 0 0 0 0 0 0 0.33 0.33 0 0 0 0 0.5 0 0 0 1 0 0
"610" 106 "Sub-Saharan Africa      " "Sub-Saharan Africa      " "Kenya                           " 2007 0 0.67 0 0.33 0 0.5 0 1 0.5 0 0.5 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0.67 1 0.2 0 0 0.2 0 0 0 0.5 1 0.5 0 1 0 1 1 0 0 0 0 1 0.33 1 1 0 0 0 1 0 0.5 0 0 0 0 0 0.67 0.67 1 0 0 0 0 0 NA NA NA NA NA
"611" 106 "Sub-Saharan Africa      " "Sub-Saharan Africa      " "Kenya                           " 2008 0 0.67 0.33 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0.67 1 0.6 0 0.6 0.2 0 0 1 0.5 1 0.5 0 1 0 1 1 1 0 0 0 1 0.5 1 1 0 0 0 1 0 1 0 0 0 0 0 1 1 1 1 1 1 1 0.5 NA NA NA NA NA
"612" 106 "Sub-Saharan Africa      " "Sub-Saharan Africa      " "Kenya                           " 2009 0 0.67 0.33 0.67 0 0.5 0 0 0.5 0 1 0 1 0 0 0 1 0 1 1 0 0 0 0 0 0.67 1 0.6 0.6 0 0.2 0.4 0.2 1 0.75 0.5 0.5 0 0.5 0 1 1 0 1 0 1 1 0.67 0 0 0 0 0 1 0 1 0 1 0.5 0 0 0.67 0 0 0 1 0 0 0 NA NA NA NA NA
"613" 106 "Sub-Saharan Africa      " "Sub-Saharan Africa      " "Kenya                           " 2010 0 0.67 0.33 1 0 0.5 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 1 1 0.67 1 1 1 0.6 0.2 0.2 0.2 0.6 0.2 1 0.5 1 0.5 0 1 0.5 1 1 0 0 0 1 1 0.5 1 1 0 0 0 1 0 1 1 1 1 0 0 1 0.67 1 1 0 0 1 0.5 0 0 1 0 NA
"614" 106 "Sub-Saharan Africa      " "Sub-Saharan Africa      " "Kenya                           " 2011 0 0.67 0.33 1 0 0.5 0 1 0 1 1 0 1 0 0 0 0 0 1 0 1 0 1 0.33 1 1 1 0.6 0.4 0 0 0.6 0.4 1 0.5 0.5 0.5 0 0 0 1 1 1 0 0 0 0 0.33 1 1 0 0 0 1 0 0 1 1 1 0 0 1 0 1 1 1 1 1 1 0 0 1 0 NA
"615" 106 "Sub-Saharan Africa      " "Sub-Saharan Africa      " "Kenya                           " 2012 0 0.67 0.33 1 0 0 0 1 0 1 1 0 1 0 0 0 1 0 1 0 0 0 1 0.33 1 0.67 1 0.4 0.2 0.2 0 0.4 0 0 0.25 0 0 0 0 0 1 1 1 0 0 1 1 0.67 1 1 0 0 0 0 0 1 1 1 1 0 0 1 0.67 1 1 1 1 0.5 1 0 0 1 0 NA
"616" 106 "Sub-Saharan Africa      " "Sub-Saharan Africa      " "Kenya                           " 2013 0 0.67 0.33 0.67 0 0 0 1 0 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0.67 1 0.6 0 0.2 0.2 0.6 0 1 0.25 1 0 0 1 0 1 1 1 0 0 0 1 0.5 1 1 0 0 0 1 0 1 1 1 1 0 0 1 1 1 1 1 0 0 1 0 0 1 0 0
"617" 107 "Asia-Pacific            " "Asia-Pacific            " "Kiribati                        " 2007 0 0.67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.17 1 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0.5 0 NA NA NA NA NA
"618" 107 "Asia-Pacific            " "Asia-Pacific            " "Kiribati                        " 2008 0 0.67 0 0 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0.33 1 0 0 0 0.5 0 NA NA NA NA NA
"619" 107 "Asia-Pacific            " "Asia-Pacific            " "Kiribati                        " 2009 0 0.67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.17 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0.33 0 0 0 0 0.5 0 NA NA NA NA NA
"620" 107 "Asia-Pacific            " "Asia-Pacific            " "Kiribati                        " 2010 0 0.67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.17 1 0 0 0 0 0 1 0 0 0 0 0 0 0.33 0 0 0 0 0 0.5 0 0 0 0 0 NA
"621" 107 "Asia-Pacific            " "Asia-Pacific            " "Kiribati                        " 2011 0 0.67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.17 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 1 0 0 0 0.5 0 0 0 0 0 NA
"622" 107 "Asia-Pacific            " "Asia-Pacific            " "Kiribati                        " 2012 0 0.67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.17 1 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0.5 0 0 0 0 0 NA
"623" 107 "Asia-Pacific            " "Asia-Pacific            " "Kiribati                        " 2013 0 0.67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0.25 0 0 0 0 0 0 1 0 0 0 0 0 0.17 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0
"624" 108 "Europe                  " "Europe                  " "Kosovo                          " 2007 0 0.33 0 0.33 0 0 0 1 0 1 0.5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0.5 1 0 1 1 0 0 1 1 0 1 0 0 0.5 1 1 0 0 0 0 0 0 0 0 0 0 0 0.67 0 1 0 1 0 0 0 NA NA NA NA NA
"625" 108 "Europe                  " "Europe                  " "Kosovo                          " 2008 0 0.33 0.33 0.33 0 0 0 1 0 1 0.5 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0.67 0 0 0 0 0 0 0 0 0.5 1 0 1 1 0 0 1 1 0 0 1 0 0.5 1 1 0 0 0 0 0 0 0 0 0 1 0.75 1 0.67 1 0 0 0 0 0 NA NA NA NA NA
"626" 108 "Europe                  " "Europe                  " "Kosovo                          " 2009 0 0.33 0.33 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0 1 1 0 0 1 0 0.5 1 1 0 0 0 0 0 0 1 0 0 0 0 0.67 0 1 0 0 0 0 0.5 NA NA NA NA NA
"627" 108 "Europe                  " "Europe                  " "Kosovo                          " 2010 0 0.33 0.33 0.67 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0.5 0 0 0 1 1 0 0 1 0 0.5 1 1 0 0 0 0 0 0.5 1 1 0.25 1 0.5 1 0 0 0 1 0 0 0 0 0 0 0 NA
"628" 108 "Europe                  " "Europe                  " "Kosovo                          " 2011 0 0.33 0.33 0.33 0 0 0 0 0 1 0.5 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 1 1 0.5 0 0 0 1 1 0 0 1 1 0.67 1 1 0 0 0 0 0 0 1 1 0.25 1 0.5 1 0.33 0 0 1 0 1 1 0 0 0 0 NA
"629" 108 "Europe                  " "Europe                  " "Kosovo                          " 2012 0 0.33 0.33 0.33 0 0 0 0 0 1 0.5 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.4 0.4 0 0.4 0.2 0.2 0 0.25 1 1 0 0 0 0 1 1 0 0 1 1 0.67 1 1 0 0 0 0 0 0.5 1 1 0.5 1 0.75 1 0.33 0 0 1 1 1 1 0 0 0 0 NA
"630" 108 "Europe                  " "Europe                  " "Kosovo                          " 2013 0 0.33 0.33 1 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0.2 0 0 0 0 0.2 0 0.5 1 0 1 0 0 0 1 1 0 0 0 0 0.33 1 1 0 0 1 0 0 0 1 1 0.5 1 0.75 1 0.33 1 0 1 1 0 0 0 0 0 0 0
"631" 109 "Middle East-North Africa" "Middle East-North Africa" "Kuwait                          " 2007 0.5 0.67 0.67 0.67 0.5 0.5 1 1 0.5 0 0.5 1 1 0 0 1 0 0 0 0 0.67 0 0 0 1 0.33 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.25 0 0 0.33 0.33 1 0 0 0 0.5 0 NA NA NA NA NA
"632" 109 "Middle East-North Africa" "Middle East-North Africa" "Kuwait                          " 2008 0.5 0.67 0.67 0.67 0.5 0.5 1 1 1 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0.17 1 0 0 0 0 0 0 0 0 1 0.25 0 0 0.67 0.67 1 0 1 0 0 1 NA NA NA NA NA
"633" 109 "Middle East-North Africa" "Middle East-North Africa" "Kuwait                          " 2009 0.5 0.67 0.67 0.67 1 0.5 1 1 0.5 0 1 1 1 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0.17 0 0 0 0 1 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 NA NA NA NA NA
"634" 109 "Middle East-North Africa" "Middle East-North Africa" "Kuwait                          " 2010 0.5 0.67 0.67 0.67 0.5 0.5 1 1 0.5 0 0.5 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 1 0 1 1 1 1 1 0 0 0 0.5 0 0 0 0 1 0 0 0 0 1 0.25 0 0 0.67 0.33 0 0 0 0 0 0.5 1 1 1 1 NA
"635" 109 "Middle East-North Africa" "Middle East-North Africa" "Kuwait                          " 2011 0.5 0.67 0.67 0.67 0.5 0.5 1 1 0.5 0 0.5 1 1 0 1 1 0 0 1 0 1 0 0 0 0 1 1 0.4 0 0 0 0.4 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0.5 1 1 0 0 1 0 0 0 0 1 0.25 0 0 0.67 0.33 0 1 1 0 0 1 1 1 1 1 NA
